date,raw_value,z_score,trembling,direction,source_note,obs_date,status
2025-04-17,0.7,-0.909,0,down,"Bitstamp settled daily close, worst 0.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-17,scoring
2025-04-18,1.4,-0.440,0,down,"Bitstamp settled daily close, worst 1.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-18,scoring
2025-04-19,0.7,-0.821,0,down,"Bitstamp settled daily close, worst 0.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-19,scoring
2025-04-20,0.5,-0.909,0,down,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-20,scoring
2025-04-21,0.7,-0.704,0,down,"Bitstamp settled daily close, worst 0.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-21,scoring
2025-04-22,4.4,1.466,0,up,"Bitstamp settled daily close, worst 4.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-22,scoring
2025-04-23,3.7,1.055,0,up,"Bitstamp settled daily close, worst 3.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-23,scoring
2025-04-24,3.1,0.616,0,up,"Bitstamp settled daily close, worst 3.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-24,scoring
2025-04-25,6.3,2.463,0,up,"Bitstamp settled daily close, worst 6.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-25,scoring
2025-04-26,3.5,0.792,0,up,"Bitstamp settled daily close, worst 3.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-26,scoring
2025-04-27,3.4,0.733,0,up,"Bitstamp settled daily close, worst 3.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-27,scoring
2025-04-28,2.5,0.147,0,up,"Bitstamp settled daily close, worst 2.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-28,scoring
2025-04-29,1.7,-0.322,0,down,"Bitstamp settled daily close, worst 1.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-29,scoring
2025-04-30,1.1,-0.674,0,down,"Bitstamp settled daily close, worst 1.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-04-30,scoring
2025-05-01,3.7,0.909,0,up,"Bitstamp settled daily close, worst 3.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-01,scoring
2025-05-02,3.6,0.850,0,up,"Bitstamp settled daily close, worst 3.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-02,scoring
2025-05-03,2.1,-0.029,0,down,"Bitstamp settled daily close, worst 2.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-03,scoring
2025-05-04,0.5,-0.938,0,down,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-04,scoring
2025-05-05,0.6,-0.880,0,down,"Bitstamp settled daily close, worst 0.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-05,scoring
2025-05-06,0.3,-1.055,0,down,"Bitstamp settled daily close, worst 0.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-06,scoring
2025-05-07,1.8,-0.176,0,down,"Bitstamp settled daily close, worst 1.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-07,scoring
2025-05-08,1.3,-0.469,0,down,"Bitstamp settled daily close, worst 1.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-08,scoring
2025-05-09,1.4,-0.410,0,down,"Bitstamp settled daily close, worst 1.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-09,scoring
2025-05-10,1,-0.645,0,down,"Bitstamp settled daily close, worst 1.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-10,scoring
2025-05-11,2,-0.059,0,down,"Bitstamp settled daily close, worst 2.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-11,scoring
2025-05-12,0.5,-0.909,0,down,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-12,scoring
2025-05-13,1.4,-0.381,0,down,"Bitstamp settled daily close, worst 1.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-13,scoring
2025-05-14,2.4,0.205,0,up,"Bitstamp settled daily close, worst 2.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-14,scoring
2025-05-15,2.1,0.000,0,flat,"Bitstamp settled daily close, worst 2.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-15,scoring
2025-05-16,3.3,0.704,0,up,"Bitstamp settled daily close, worst 3.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-16,scoring
2025-05-17,3.5,0.821,0,up,"Bitstamp settled daily close, worst 3.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-17,scoring
2025-05-18,3.6,0.792,0,up,"Bitstamp settled daily close, worst 3.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-18,scoring
2025-05-19,2.8,0.235,0,up,"Bitstamp settled daily close, worst 2.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-19,scoring
2025-05-20,3.4,0.586,0,up,"Bitstamp settled daily close, worst 3.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-20,scoring
2025-05-21,4.3,1.114,0,up,"Bitstamp settled daily close, worst 4.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-21,scoring
2025-05-22,2.2,-0.147,0,down,"Bitstamp settled daily close, worst 2.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-22,scoring
2025-05-23,2,-0.235,0,down,"Bitstamp settled daily close, worst 2.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-23,scoring
2025-05-24,3,0.352,0,up,"Bitstamp settled daily close, worst 3.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-24,scoring
2025-05-25,3.6,0.674,0,up,"Bitstamp settled daily close, worst 3.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-25,scoring
2025-05-26,2.6,0.059,0,up,"Bitstamp settled daily close, worst 2.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-26,scoring
2025-05-27,4.3,1.055,0,up,"Bitstamp settled daily close, worst 4.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-27,scoring
2025-05-28,2.8,0.176,0,up,"Bitstamp settled daily close, worst 2.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-28,scoring
2025-05-29,2.8,0.176,0,up,"Bitstamp settled daily close, worst 2.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-29,scoring
2025-05-30,3.2,0.410,0,up,"Bitstamp settled daily close, worst 3.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-30,scoring
2025-05-31,5,1.675,0,up,"Bitstamp settled daily close, worst 5.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-05-31,scoring
2025-06-01,4.8,1.319,0,up,"Bitstamp settled daily close, worst 4.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-01,scoring
2025-06-02,5.8,1.906,0,up,"Bitstamp settled daily close, worst 5.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-02,scoring
2025-06-03,6.6,2.375,0,up,"Bitstamp settled daily close, worst 6.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-03,scoring
2025-06-04,5.7,1.818,0,up,"Bitstamp settled daily close, worst 5.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-04,scoring
2025-06-05,4.7,1.231,0,up,"Bitstamp settled daily close, worst 4.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-05,scoring
2025-06-06,7.8,3.049,1,up,"Bitstamp settled daily close, worst 7.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-06,scoring
2025-06-07,6.5,2.287,0,up,"Bitstamp settled daily close, worst 6.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-07,scoring
2025-06-08,4.6,1.173,0,up,"Bitstamp settled daily close, worst 4.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-08,scoring
2025-06-09,4.3,0.997,0,up,"Bitstamp settled daily close, worst 4.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-09,scoring
2025-06-10,1.7,-0.495,0,down,"Bitstamp settled daily close, worst 1.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-10,scoring
2025-06-11,2.6,0.000,0,flat,"Bitstamp settled daily close, worst 2.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-11,scoring
2025-06-12,4.4,1.055,0,up,"Bitstamp settled daily close, worst 4.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-12,scoring
2025-06-13,4.2,0.834,0,up,"Bitstamp settled daily close, worst 4.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-13,scoring
2025-06-14,4.1,0.756,0,up,"Bitstamp settled daily close, worst 4.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-14,scoring
2025-06-15,1.8,-0.495,0,down,"Bitstamp settled daily close, worst 1.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-15,scoring
2025-06-16,4.9,1.121,0,up,"Bitstamp settled daily close, worst 4.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-16,scoring
2025-06-17,1.3,-0.782,0,down,"Bitstamp settled daily close, worst 1.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-17,scoring
2025-06-18,3.1,0.156,0,up,"Bitstamp settled daily close, worst 3.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-18,scoring
2025-06-19,1.4,-0.821,0,down,"Bitstamp settled daily close, worst 1.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-19,scoring
2025-06-20,1.8,-0.557,0,down,"Bitstamp settled daily close, worst 1.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-20,scoring
2025-06-21,3,0.147,0,up,"Bitstamp settled daily close, worst 3.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-21,scoring
2025-06-22,2.9,0.059,0,up,"Bitstamp settled daily close, worst 2.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-22,scoring
2025-06-23,7,2.463,0,up,"Bitstamp settled daily close, worst 7.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-23,scoring
2025-06-24,4.7,1.085,0,up,"Bitstamp settled daily close, worst 4.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-24,scoring
2025-06-25,6,1.590,0,up,"Bitstamp settled daily close, worst 6.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-25,scoring
2025-06-26,4.4,0.730,0,up,"Bitstamp settled daily close, worst 4.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-26,scoring
2025-06-27,4.2,0.625,0,up,"Bitstamp settled daily close, worst 4.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-27,scoring
2025-06-28,4.4,0.730,0,up,"Bitstamp settled daily close, worst 4.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-28,scoring
2025-06-29,1.9,-0.599,0,down,"Bitstamp settled daily close, worst 1.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-29,scoring
2025-06-30,2.9,-0.078,0,down,"Bitstamp settled daily close, worst 2.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-06-30,scoring
2025-07-01,2.6,-0.235,0,down,"Bitstamp settled daily close, worst 2.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-01,scoring
2025-07-02,4.7,0.860,0,up,"Bitstamp settled daily close, worst 4.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-02,scoring
2025-07-03,3.7,0.339,0,up,"Bitstamp settled daily close, worst 3.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-03,scoring
2025-07-04,3,-0.026,0,down,"Bitstamp settled daily close, worst 3.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-04,scoring
2025-07-05,2.7,-0.156,0,down,"Bitstamp settled daily close, worst 2.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-05,scoring
2025-07-06,1.5,-0.880,0,down,"Bitstamp settled daily close, worst 1.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-06,scoring
2025-07-07,1.1,-1.085,0,down,"Bitstamp settled daily close, worst 1.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-07,scoring
2025-07-08,2.2,-0.410,0,down,"Bitstamp settled daily close, worst 2.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-08,scoring
2025-07-09,3.6,0.410,0,up,"Bitstamp settled daily close, worst 3.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-09,scoring
2025-07-10,2.9,0.000,0,flat,"Bitstamp settled daily close, worst 2.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-10,scoring
2025-07-11,3.8,0.528,0,up,"Bitstamp settled daily close, worst 3.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-11,scoring
2025-07-12,2.6,-0.176,0,down,"Bitstamp settled daily close, worst 2.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-12,scoring
2025-07-13,3.9,0.586,0,up,"Bitstamp settled daily close, worst 3.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-13,scoring
2025-07-14,1.8,-0.674,0,down,"Bitstamp settled daily close, worst 1.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-14,scoring
2025-07-15,1,-1.143,0,down,"Bitstamp settled daily close, worst 1.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-15,scoring
2025-07-16,5.2,1.319,0,up,"Bitstamp settled daily close, worst 5.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-16,scoring
2025-07-17,7.2,2.463,0,up,"Bitstamp settled daily close, worst 7.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-17,scoring
2025-07-18,6.6,2.111,0,up,"Bitstamp settled daily close, worst 6.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-18,scoring
2025-07-19,5.2,1.261,0,up,"Bitstamp settled daily close, worst 5.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-19,scoring
2025-07-20,5,1.114,0,up,"Bitstamp settled daily close, worst 5.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-20,scoring
2025-07-21,4.2,0.616,0,up,"Bitstamp settled daily close, worst 4.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-21,scoring
2025-07-22,5.5,1.378,0,up,"Bitstamp settled daily close, worst 5.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-22,scoring
2025-07-23,4.8,0.967,0,up,"Bitstamp settled daily close, worst 4.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-23,scoring
2025-07-24,4.5,0.733,0,up,"Bitstamp settled daily close, worst 4.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-24,scoring
2025-07-25,1.6,-0.967,0,down,"Bitstamp settled daily close, worst 1.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-25,scoring
2025-07-26,3.2,0.029,0,up,"Bitstamp settled daily close, worst 3.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-26,scoring
2025-07-27,3.3,0.088,0,up,"Bitstamp settled daily close, worst 3.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-27,scoring
2025-07-28,0.5,-1.583,0,down,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-28,scoring
2025-07-29,1.3,-1.114,0,down,"Bitstamp settled daily close, worst 1.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-29,scoring
2025-07-30,1.7,-0.880,0,down,"Bitstamp settled daily close, worst 1.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-30,scoring
2025-07-31,1.4,-1.026,0,down,"Bitstamp settled daily close, worst 1.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-07-31,scoring
2025-08-01,4.3,0.733,0,up,"Bitstamp settled daily close, worst 4.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-01,scoring
2025-08-02,3,-0.088,0,down,"Bitstamp settled daily close, worst 3.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-02,scoring
2025-08-03,0.7,-1.437,0,down,"Bitstamp settled daily close, worst 0.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-03,scoring
2025-08-04,1.8,-0.792,0,down,"Bitstamp settled daily close, worst 1.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-04,scoring
2025-08-05,1.1,-1.202,0,down,"Bitstamp settled daily close, worst 1.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-05,scoring
2025-08-06,2,-0.674,0,down,"Bitstamp settled daily close, worst 2.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-06,scoring
2025-08-07,2.9,-0.147,0,down,"Bitstamp settled daily close, worst 2.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-07,scoring
2025-08-08,1.4,-1.026,0,down,"Bitstamp settled daily close, worst 1.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-08,scoring
2025-08-09,2.3,-0.498,0,down,"Bitstamp settled daily close, worst 2.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-09,scoring
2025-08-10,1.8,-0.792,0,down,"Bitstamp settled daily close, worst 1.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-10,scoring
2025-08-11,1.1,-1.202,0,down,"Bitstamp settled daily close, worst 1.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-11,scoring
2025-08-12,1.4,-1.026,0,down,"Bitstamp settled daily close, worst 1.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-12,scoring
2025-08-13,3.6,0.264,0,up,"Bitstamp settled daily close, worst 3.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-13,scoring
2025-08-14,6.3,1.818,0,up,"Bitstamp settled daily close, worst 6.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-14,scoring
2025-08-15,6.4,1.876,0,up,"Bitstamp settled daily close, worst 6.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-15,scoring
2025-08-16,6.3,1.818,0,up,"Bitstamp settled daily close, worst 6.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-16,scoring
2025-08-17,6,1.642,0,up,"Bitstamp settled daily close, worst 6.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-17,scoring
2025-08-18,4.7,0.850,0,up,"Bitstamp settled daily close, worst 4.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-18,scoring
2025-08-19,2,-0.733,0,down,"Bitstamp settled daily close, worst 2.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-19,scoring
2025-08-20,1.7,-0.880,0,down,"Bitstamp settled daily close, worst 1.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-20,scoring
2025-08-21,2.3,-0.528,0,down,"Bitstamp settled daily close, worst 2.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-21,scoring
2025-08-22,2.5,-0.410,0,down,"Bitstamp settled daily close, worst 2.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-22,scoring
2025-08-23,4.1,0.528,0,up,"Bitstamp settled daily close, worst 4.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-23,scoring
2025-08-24,1.8,-0.821,0,down,"Bitstamp settled daily close, worst 1.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-24,scoring
2025-08-25,1.4,-1.055,0,down,"Bitstamp settled daily close, worst 1.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-25,scoring
2025-08-26,1.8,-0.792,0,down,"Bitstamp settled daily close, worst 1.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-26,scoring
2025-08-27,0.5,-1.554,0,down,"Bitstamp settled daily close, worst 0.5bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-27,scoring
2025-08-28,1,-1.261,0,down,"Bitstamp settled daily close, worst 1.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-28,scoring
2025-08-29,1.3,-1.026,0,down,"Bitstamp settled daily close, worst 1.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-29,scoring
2025-08-30,0.8,-1.290,0,down,"Bitstamp settled daily close, worst 0.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-30,scoring
2025-08-31,0.8,-1.290,0,down,"Bitstamp settled daily close, worst 0.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-08-31,scoring
2025-09-01,0.7,-1.319,0,down,"Bitstamp settled daily close, worst 0.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-01,scoring
2025-09-02,0.9,-1.173,0,down,"Bitstamp settled daily close, worst 0.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-02,scoring
2025-09-03,4.2,0.762,0,up,"Bitstamp settled daily close, worst 4.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-03,scoring
2025-09-04,1.3,-0.938,0,down,"Bitstamp settled daily close, worst 1.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-04,scoring
2025-09-05,1.1,-1.055,0,down,"Bitstamp settled daily close, worst 1.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-05,scoring
2025-09-06,2.4,-0.235,0,down,"Bitstamp settled daily close, worst 2.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-06,scoring
2025-09-07,0.8,-1.085,0,down,"Bitstamp settled daily close, worst 0.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-07,scoring
2025-09-08,1.2,-0.821,0,down,"Bitstamp settled daily close, worst 1.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-08,scoring
2025-09-09,1,-0.938,0,down,"Bitstamp settled daily close, worst 1.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-09,scoring
2025-09-10,2.4,-0.134,0,down,"Bitstamp settled daily close, worst 2.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-10,scoring
2025-09-11,3.6,0.704,0,up,"Bitstamp settled daily close, worst 3.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-11,scoring
2025-09-12,5.9,2.245,0,up,"Bitstamp settled daily close, worst 5.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-12,scoring
2025-09-13,4.9,1.575,0,up,"Bitstamp settled daily close, worst 4.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-13,scoring
2025-09-14,4.1,0.880,0,up,"Bitstamp settled daily close, worst 4.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-14,scoring
2025-09-15,1.9,-0.410,0,down,"Bitstamp settled daily close, worst 1.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-15,scoring
2025-09-16,2.6,0.000,0,flat,"Bitstamp settled daily close, worst 2.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-16,scoring
2025-09-17,3.2,0.352,0,up,"Bitstamp settled daily close, worst 3.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-17,scoring
2025-09-18,3.6,0.586,0,up,"Bitstamp settled daily close, worst 3.6bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-18,scoring
2025-09-19,4.7,1.202,0,up,"Bitstamp settled daily close, worst 4.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-19,scoring
2025-09-20,5,1.378,0,up,"Bitstamp settled daily close, worst 5.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-20,scoring
2025-09-21,5.1,1.437,0,up,"Bitstamp settled daily close, worst 5.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-21,scoring
2025-09-22,7.8,3.020,1,up,"Bitstamp settled daily close, worst 7.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-22,scoring
2025-09-23,2.2,-0.264,0,down,"Bitstamp settled daily close, worst 2.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-23,scoring
2025-09-24,3.1,0.293,0,up,"Bitstamp settled daily close, worst 3.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-24,scoring
2025-09-25,4.3,0.997,0,up,"Bitstamp settled daily close, worst 4.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-25,scoring
2025-09-26,5.1,1.466,0,up,"Bitstamp settled daily close, worst 5.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-26,scoring
2025-09-27,4.3,0.997,0,up,"Bitstamp settled daily close, worst 4.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-27,scoring
2025-09-28,3,0.205,0,up,"Bitstamp settled daily close, worst 3.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-28,scoring
2025-09-29,5.2,1.495,0,up,"Bitstamp settled daily close, worst 5.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-29,scoring
2025-09-30,2.3,-0.293,0,down,"Bitstamp settled daily close, worst 2.3bp from $1 [archive import: scored retroactively, not a live reading]",2025-09-30,scoring
2025-10-01,5.8,1.847,0,up,"Bitstamp settled daily close, worst 5.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-01,scoring
2025-10-02,6.8,2.433,0,up,"Bitstamp settled daily close, worst 6.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-02,scoring
2025-10-03,6.8,2.433,0,up,"Bitstamp settled daily close, worst 6.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-03,scoring
2025-10-04,4.8,1.202,0,up,"Bitstamp settled daily close, worst 4.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-04,scoring
2025-10-05,2.9,0.000,0,flat,"Bitstamp settled daily close, worst 2.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-05,scoring
2025-10-06,3.9,0.521,0,up,"Bitstamp settled daily close, worst 3.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-06,scoring
2025-10-07,5,1.068,0,up,"Bitstamp settled daily close, worst 5.0bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-07,scoring
2025-10-08,2.9,-0.026,0,down,"Bitstamp settled daily close, worst 2.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-08,scoring
2025-10-09,5.7,1.433,0,up,"Bitstamp settled daily close, worst 5.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-09,scoring
2025-10-10,17.2,7.427,1,up,"Bitstamp settled daily close, worst 17.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-10,scoring
2025-10-11,10.7,4.013,1,up,"Bitstamp settled daily close, worst 10.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-11,scoring
2025-10-12,9.8,3.544,1,up,"Bitstamp settled daily close, worst 9.8bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-12,scoring
2025-10-13,8.4,2.788,0,up,"Bitstamp settled daily close, worst 8.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-13,scoring
2025-10-14,4.4,0.586,0,up,"Bitstamp settled daily close, worst 4.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-14,scoring
2025-10-15,4.9,0.821,0,up,"Bitstamp settled daily close, worst 4.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-15,scoring
2025-10-16,1.4,-0.821,0,down,"Bitstamp settled daily close, worst 1.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-16,scoring
2025-10-17,4.2,0.599,0,up,"Bitstamp settled daily close, worst 4.2bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-17,scoring
2025-10-18,3.4,0.182,0,up,"Bitstamp settled daily close, worst 3.4bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-18,scoring
2025-10-19,4.7,0.860,0,up,"Bitstamp settled daily close, worst 4.7bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-19,scoring
2025-10-20,2.9,-0.078,0,down,"Bitstamp settled daily close, worst 2.9bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-20,scoring
2025-10-21,4.1,0.573,0,up,"Bitstamp settled daily close, worst 4.1bp from $1 [archive import: scored retroactively, not a live reading]",2025-10-21,scoring
